Frequency,Nominal,Min,Max
1086653.9401124779,-13.35660638578566,-13.753166954997958,-13.08001784434957
1111965.3619513689,-13.464746547696933,-13.878176814341076,-13.17402313818228
1137866.362543768,-13.577003145960454,-14.006687571810811,-13.272080896384216
1164370.6749430296,-13.693281867576072,-14.138369787412401,-13.374247974220552
1191492.3520864141,-13.813427706419194,-14.27283549339249,-13.480537902024977
1219245.7742461406,-13.937222700644783,-14.40964572865422,-13.590914616271267
1247645.656653998,-14.064386011329843,-14.548320503793704,-13.70528702721981
1276707.057303556,-14.19457662955412,-14.688350636004103,-13.823504919816543
1306445.384934112,-14.327398796820132,-14.829210738746907,-13.945356675282527
1336876.407200609,-14.462409988445742,-14.970372590195637,-14.070569230651074
1368016.259033855,-14.59913107650281,-15.111318140361018,-14.198810559171529
1399881.4511954768,-14.737058096211856,-15.251551531940404,-14.32969476520525
1432488.8790321439,-14.875674919073003,-15.390609671806342,-14.462789665357095
1465855.8314337058,-15.014466104039034,-15.528071061409305,-14.597626505545211
1499999.9999999895,-15.15292925199749,-15.663562743877343,-14.733711277208187
1534939.4884211204,-15.290586308142078,-15.79676533533261,-14.870536975054602
1570692.8220763383,-15.426993409840792,-15.927416175534361,-15.007596100363067
1607278.9578563983,-15.561749031328398,-16.055310668288886,-15.144392756722986
1644717.2942147658,-15.694500305652094,-16.180301900655113,-15.280453791327876
1683027.681452933,-15.824947496630612,-16.302298646004203,-15.415338575724075
1722230.4322453116,-15.952846650525887,-16.421261877663085,-15.548647164524947
1762346.3324092813,-16.078010489456172,-16.537199948276214,-15.680026694827449
1803396.651926106,-16.20030763014018,-16.65016262107875,-15.809175980614983
1845403.1562185585,-16.319660233423487,-16.76023416719296,-15.935848315567341
1888388.1176912368,-16.43604021727167,-16.8675257635403,-16.05985253369572
1932374.3275396866,-16.549464197558052,-16.972167437988965,-16.18105240255684
1977385.107834596,-16.659987352404528,-17.074299814222467,-16.29936444870126
2023444.3238874653,-16.76769643198147,-17.17406591272919,-16.414754344303347
2070576.3969043116,-16.872702153583706,-17.271603270311928,-16.52723201684647
2118806.3169341153,-16.975131231718454,-17.367036650366334,-16.636845676060695
2168159.6561188744,-17.075118297813894,-17.460471627841116,-16.743674979284876
2218662.582252294,-17.172797968035724,-17.5519893398804,-16.84782357521864
