Frequency,Nominal,Min,Max
3855593.6741532623,-1081.5473161918046,-1093.8892224936985,-1070.948428745269
3945401.9878430385,-1083.9295325291946,-1095.9559400633184,-1073.6635403977914
4037302.2058903384,-1086.1949510003535,-1097.930895587756,-1076.2442243800378
4131343.0550072137,-1088.3500753164985,-1099.8207299878552,-1078.6958574937164
4227574.396896644,-1090.401507283897,-1101.6319242525665,-1081.0242823270019
4326047.25468987,-1092.3558560408833,-1103.370762889201,-1083.235668959961
4426813.839999539,-1094.219664285443,-1105.043308292328,-1085.336391816214
4529927.580602984,-1095.9993500552175,-1106.6553841572074,-1087.3329233847687
4635443.148770344,-1097.7011622832642,-1108.2125662410442,-1089.2317451030992
4743416.4902525265,-1099.3311482331496,-1109.7201789820215,-1091.039274692936
4853904.85394438,-1100.89513094647,-1111.1832966985703,-1092.7618086080627
4966966.822238822,-1102.3986949590576,-1112.606748294852,-1094.4054779105322
5082662.3420879925,-1103.8471787171084,-1113.9951245845293,-1095.9762157620232
5201052.756787928,-1105.2456723214455,-1115.3527977467766,-1097.479734734146
5322200.838503584,-1106.599019427258,-1116.68691791848,-1098.921512251807
5446170.821551471,-1107.9118223154985,-1117.9982269378431,-1100.3067826466072
5573028.436457538,-1109.1884493237699,-1119.2903744453376,-1101.6405344835866
5702840.944808367,-1110.4330439758485,-1120.5669385231581,-1102.9275120147654
5835677.174914156,-1111.6495352793086,-1121.831325029004,-1104.1722197944678
5971607.558302404,-1112.8416487708728,-1123.0867796274313,-1105.3789296573032
6110704.167061635,-1114.0129179808678,-1124.336399545975,-1106.5516894065618
